acq_date,lat,lon,frp
2025-09-05,41.7701,-123.20377,5.4
2025-09-05,41.77144,-123.19707,5.4
2025-09-05,41.78115,-123.20671,6.26
2025-09-05,41.78244,-123.20022,6.26
2025-09-05,41.78464,-123.20866,6.26
2025-09-05,41.78593,-123.20217,6.26
2025-09-05,41.7894,-123.20422,5.43
2025-09-05,41.79537,-123.19369,43.01
2025-09-05,41.79646,-123.1882,4.95
2025-09-05,41.79884,-123.19576,9.17
2025-09-05,41.79996,-123.19006,11.4
2025-09-05,41.80345,-123.19204,11.4
2025-09-05,41.80823,-123.18746,72.9
2025-09-05,41.80889,-123.1646,6.01
2025-09-05,41.81043,-123.17635,9.46
2025-09-05,41.81144,-123.17127,16.99
2025-09-05,41.8118,-123.18903,72.9
2025-09-05,41.81247,-123.16608,16.99
2025-09-05,41.814,-123.17789,9.46
2025-09-05,41.81502,-123.17271,16.99
2025-09-05,41.81606,-123.16752,16.99
2025-09-06,39.61983,-119.26371,0.59
2025-09-06,40.9159,-122.86024,0.64
2025-09-06,41.54939,-123.60588,1.62
2025-09-06,41.54948,-123.61217,2.73
2025-09-06,41.55153,-123.61079,2.26
2025-09-06,41.55592,-123.5904,1.44
2025-09-06,41.55603,-123.59788,1.91
2025-09-06,41.55614,-123.6057,1.91
2025-09-06,41.55809,-123.58955,1.73
2025-09-06,41.55815,-123.59637,1.73
2025-09-06,41.55822,-123.60355,2.26
2025-09-06,41.55828,-123.60936,2.26
2025-09-06,41.56269,-123.59181,1.44
2025-09-06,41.56278,-123.59793,1.91
2025-09-06,41.56294,-123.60961,2.23
2025-09-06,41.56303,-123.61536,2.23
2025-09-06,41.56502,-123.60857,2.76
2025-09-06,41.56508,-123.6144,2.77
2025-09-06,41.57625,-123.59666,4.78
2025-09-06,41.57641,-123.60654,4.78
2025-09-06,41.57839,-123.59507,6.47
2025-09-06,41.57849,-123.60509,6.79
2025-09-06,41.59179,-123.58663,2.23
2025-09-06,41.59187,-123.59441,2.71
2025-09-06,41.75599,-123.18925,2.25
2025-09-06,41.75999,-123.18413,1.04
2025-09-06,41.76012,-123.19555,1.04
2025-09-06,41.78013,-123.20495,1.11
2025-09-06,41.78685,-123.21207,1.11
2025-09-06,41.79321,-123.19071,3.52
2025-09-06,41.79335,-123.2019,3.52
2025-09-06,41.79979,-123.18774,2.15
2025-09-06,41.79991,-123.19636,3.52
2025-09-06,41.80009,-123.20992,3.52
2025-09-06,41.80648,-123.19208,21.61
2025-09-06,41.8126,-123.15741,3.92
2025-09-06,41.81274,-123.16673,3.92
2025-09-06,41.81282,-123.17207,20.73
2025-09-06,41.8129,-123.17734,20.73
2025-09-06,41.81299,-123.18347,21.61
2025-09-06,41.81315,-123.19455,21.61
2025-09-06,41.81939,-123.16817,2.63
2025-09-06,41.81948,-123.17429,3.58
2025-09-06,41.81958,-123.18081,3.58
2025-09-06,41.81969,-123.18822,3.29
2025-09-06,41.81981,-123.19634,3.29
2025-09-06,35.94483,-120.32911,1.34
2025-09-06,35.94508,-120.33351,1.34
2025-09-06,35.94582,-120.34609,1.53
2025-09-06,35.94608,-120.35061,1.53
2025-09-06,35.94635,-120.35534,1.13
2025-09-06,35.94663,-120.36015,1.13
2025-09-06,35.94933,-120.31145,1.34
2025-09-06,35.95189,-120.35526,1.13
2025-09-06,35.95213,-120.35946,1.13
2025-09-06,35.95291,-120.27876,1.49
2025-09-06,35.95317,-120.28313,1.49
2025-09-06,35.95396,-120.29645,0.86
2025-09-06,35.95419,-120.30041,0.86
2025-09-06,35.95822,-120.27523,3.94
2025-09-06,35.95845,-120.27908,1.49
2025-09-06,35.96399,-120.27946,1.41
2025-09-06,35.96452,-120.28828,0.71
2025-09-06,35.96479,-120.2927,0.71
2025-09-06,35.96503,-120.29686,0.86
2025-09-06,35.99341,-120.40028,1.33
2025-09-06,35.99878,-120.39706,1.44
2025-09-06,36.51047,-119.91691,1.17
2025-09-06,36.52155,-119.92006,1.63
2025-09-06,36.52282,-119.91862,2.4
2025-09-06,36.52669,-119.9153,1.65
2025-09-06,36.52696,-119.91952,1.63
2025-09-06,36.52751,-119.92799,1.06
2025-09-06,36.52872,-119.92655,0.93
2025-09-06,36.90031,-118.81429,0.52
2025-09-06,36.90067,-118.81956,1.41
2025-09-06,36.91201,-118.98926,1.56
2025-09-06,36.91663,-118.98064,1.9
2025-09-06,36.92146,-118.97538,0.92
2025-09-06,36.92178,-118.98022,0.92
2025-09-06,36.9266,-118.97469,0.92
2025-09-06,36.93756,-118.98374,0.45
2025-09-06,36.93841,-118.77155,0.4
2025-09-06,36.93943,-119.08925,0.81
2025-09-06,36.94004,-119.0204,1.89
2025-09-06,36.94273,-118.98338,0.32
2025-09-06,36.94391,-119.07809,0.59
2025-09-06,36.9446,-119.08852,0.81
2025-09-06,36.94495,-119.0938,2.68
2025-09-06,36.94529,-119.09895,2.68
2025-09-06,36.94562,-119.10383,1.82
2025-09-06,36.94593,-119.10853,1.82
2025-09-06,36.94628,-119.11373,2.06
2025-09-06,36.9472,-119.12785,7.7
2025-09-06,36.94761,-119.134,7.7
2025-09-06,36.94814,-119.06345,0.52
2025-09-06,36.94815,-118.9868,0.32
2025-09-06,36.95053,-119.09928,1.71
2025-09-06,36.95085,-119.104,5.19
2025-09-06,36.95117,-119.1088,5.19
2025-09-06,36.95153,-119.1142,4.08
2025-09-06,36.95193,-119.12035,4.08
2025-09-06,36.95234,-119.12635,1.08
2025-09-06,36.95267,-118.97718,11.36
2025-09-06,36.95271,-119.1321,1.08
2025-09-06,36.95294,-118.98105,5.02
2025-09-06,36.95322,-118.98506,5.02
2025-09-06,36.95353,-118.98974,1.76
2025-09-06,36.95398,-118.99624,1.76
2025-09-06,36.95643,-119.10943,5.19
2025-09-06,36.95683,-119.11534,4.08
2025-09-06,36.95724,-119.12156,4.08
2025-09-06,36.95758,-119.12671,1.08
2025-09-06,36.95758,-118.97305,11.36
2025-09-06,36.95785,-118.9771,11.36
2025-09-06,36.95814,-118.98124,5.02
2025-09-06,36.95844,-118.98558,5.02
2025-09-06,36.95881,-118.99104,1.76
2025-09-06,36.9592,-118.99672,1.76
2025-09-06,36.96274,-118.97286,2.84
2025-09-06,36.96306,-118.97742,2.84
2025-09-06,36.96368,-118.98644,3.4
2025-09-06,36.96405,-118.99178,1.56
2025-09-06,36.96441,-119.07286,1.49
2025-09-06,36.96477,-119.07822,1.45
2025-09-06,36.9682,-118.9768,2.84
2025-09-06,36.96953,-119.07151,0.75
2025-09-06,36.96985,-119.07625,0.49
2025-09-06,36.97093,-119.01621,0.89
2025-09-06,36.97405,-119.06147,0.95
2025-09-06,36.97437,-119.06604,0.75
2025-09-06,36.97695,-119.02809,0.56
2025-09-06,36.97953,-119.06538,0.63
2025-09-06,36.98093,-119.01054,1.4
2025-09-06,36.98116,-119.0139,1.63
2025-09-06,36.98413,-119.0567,1.31
2025-09-06,36.9847,-119.06483,0.63
2025-09-06,36.985,-119.06916,0.63
2025-09-06,36.98679,-119.02005,1.14
2025-09-06,36.98703,-119.02345,1.14
2025-09-06,36.98816,-119.01775,1.39
2025-09-06,36.98838,-119.0211,1.29
2025-09-06,36.98859,-119.04582,1.28
2025-09-06,36.9886,-119.02458,1.29
2025-09-06,36.98886,-119.04971,1.44
2025-09-06,36.9894,-119.05741,0.69
2025-09-06,36.98967,-119.06126,0.69
2025-09-06,36.9898,-119.04334,1.36
2025-09-06,36.99006,-119.04745,1.36
2025-09-06,36.99079,-119.05906,0.66
2025-09-06,36.99104,-119.06287,0.66
2025-09-06,36.99199,-119.02,1.14
2025-09-06,36.99223,-119.02351,1.14
2025-09-06,36.99273,-119.03069,2.33
2025-09-06,36.99299,-119.03435,0.81
2025-09-06,36.99326,-119.03822,0.81
2025-09-06,36.99356,-119.04247,1.28
2025-09-06,36.99358,-119.02118,1.29
2025-09-06,36.99381,-119.02477,1.29
2025-09-06,36.99386,-119.04681,1.28
2025-09-06,36.99427,-119.03203,2.82
2025-09-06,36.99451,-119.03576,1.34
2025-09-06,36.99477,-119.03979,1.34
2025-09-06,36.99504,-119.04412,1.36
2025-09-06,36.9952,-119.0659,0.95
2025-09-06,36.99647,-119.08416,1.04
2025-09-06,36.99652,-119.06721,1.02
2025-09-06,36.99675,-119.07091,1.02
2025-09-06,36.99702,-119.07518,1.22
2025-09-06,36.99734,-119.08036,1.22
2025-09-06,36.99773,-119.08646,2.0
2025-09-06,37.00071,-119.07021,0.57
2025-09-06,37.00101,-119.07442,3.17
2025-09-06,37.00133,-119.07906,3.17
2025-09-06,37.00172,-119.08458,3.06
2025-09-06,37.00202,-119.07182,1.92
2025-09-06,37.00229,-119.07622,3.71
2025-09-06,37.0026,-119.08105,3.71
2025-09-06,37.00294,-119.08641,3.8
2025-09-06,37.00595,-119.07053,0.57
2025-09-06,37.00624,-119.07468,3.17
2025-09-06,37.00654,-119.07894,3.17
2025-09-06,37.00686,-119.08349,3.06
2025-09-06,37.00716,-119.08769,3.06
2025-09-06,37.00743,-119.09156,1.96
2025-09-06,37.00749,-119.07594,3.71
2025-09-06,37.0077,-119.09543,1.96
2025-09-06,37.00776,-119.08018,3.71
2025-09-06,37.00804,-119.08454,3.8
2025-09-06,37.0083,-119.0886,3.8
2025-09-06,37.00854,-119.09232,2.06
2025-09-06,37.00879,-119.09629,2.06
2025-09-06,37.01289,-119.0789,1.47
2025-09-06,37.01314,-119.08263,2.29
2025-09-06,37.01337,-119.0862,2.29
2025-09-06,38.02794,-121.16673,0.5
2025-09-06,33.79374,-117.47768,0.67
2025-09-06,34.15206,-118.19485,1.07
2025-09-06,34.29316,-118.80226,0.73
2025-09-06,34.33464,-118.52017,0.5
2025-09-06,34.43075,-118.64426,1.06
2025-09-06,34.60711,-117.33693,2.51
2025-09-06,34.62215,-117.10294,1.28
2025-09-06,41.40464,-123.27485,1.15
2025-09-06,41.40586,-123.27986,1.81
2025-09-06,41.40752,-123.26691,1.15
2025-09-06,41.40902,-123.2731,1.15
2025-09-06,41.4091,-123.29319,1.29
2025-09-06,41.41027,-123.27825,1.81
2025-09-06,41.41451,-123.29573,2.16
2025-09-06,41.5014,-123.57787,2.49
2025-09-06,41.54799,-123.59894,0.94
2025-09-06,41.54886,-123.59949,2.19
2025-09-06,41.55064,-123.60989,1.52
2025-09-06,41.5515,-123.61069,1.5
2025-09-06,41.55219,-123.59685,0.94
2025-09-06,41.55223,-123.61644,2.28
2025-09-06,41.55308,-123.61742,1.5
2025-09-06,41.55485,-123.60786,1.52
2025-09-06,41.55577,-123.60886,1.5
2025-09-06,41.55637,-123.59468,1.05
2025-09-06,41.55726,-123.59525,0.9
2025-09-06,41.55862,-123.60103,0.9
2025-09-06,41.55925,-123.60659,1.69
2025-09-06,41.56016,-123.60759,1.06
2025-09-06,41.5605,-123.59227,1.05
2025-09-06,41.56093,-123.61356,1.3
2025-09-06,41.56141,-123.5929,0.9
2025-09-06,41.56178,-123.61454,1.06
2025-09-06,41.56198,-123.5984,1.69
2025-09-06,41.56289,-123.5992,0.9
2025-09-06,41.56438,-123.60555,1.06
2025-09-06,41.56506,-123.61115,1.3
2025-09-06,41.56583,-123.61178,1.06
2025-09-06,41.5663,-123.59681,2.72
2025-09-06,41.56773,-123.60275,2.72
2025-09-06,41.56908,-123.60835,1.43
2025-09-06,41.57199,-123.60089,2.72
2025-09-06,41.57322,-123.606,1.43
2025-09-06,41.57489,-123.59339,1.54
2025-09-06,41.57618,-123.59879,1.54
2025-09-06,41.57822,-123.52883,0.54
2025-09-06,41.57907,-123.59125,1.54
2025-09-06,41.58033,-123.59647,1.54
2025-09-06,41.58438,-123.59379,1.87
2025-09-06,41.58556,-123.59869,4.03
2025-09-06,41.58839,-123.5909,1.87
2025-09-06,41.58966,-123.59617,4.03
2025-09-06,41.59375,-123.5936,1.11
2025-09-06,41.75635,-123.18143,4.54
2025-09-06,41.75779,-123.18742,4.54
2025-09-06,41.75895,-123.19225,5.64
2025-09-06,41.76006,-123.19682,5.64
2025-09-06,41.7632,-123.19003,5.64
2025-09-06,41.76432,-123.19465,5.64
2025-09-06,41.77082,-123.20184,2.39
2025-09-06,41.77202,-123.20682,1.72
2025-09-06,41.78014,-123.20093,0.6
2025-09-06,41.78125,-123.20554,3.0
2025-09-06,41.7823,-123.20989,3.0
2025-09-06,41.78547,-123.20324,3.0
2025-09-06,41.78653,-123.20765,3.0
2025-09-06,41.78703,-123.20206,1.35
2025-09-06,41.78809,-123.20642,5.38
2025-09-06,41.7897,-123.20099,7.08
2025-09-06,41.79073,-123.20528,7.08
2025-09-06,41.79125,-123.19981,1.35
2025-09-06,41.79391,-123.19864,7.08
2025-09-06,41.79542,-123.19733,14.38
2025-09-06,41.79801,-123.19579,7.27
2025-09-06,41.79945,-123.19429,14.38
2025-09-06,41.80067,-123.19928,11.4
2025-09-06,41.80202,-123.19257,7.27
2025-09-06,41.80326,-123.19779,7.27
2025-09-06,41.80347,-123.19119,0.81
2025-09-06,41.8047,-123.19622,8.03
2025-09-06,41.80776,-123.18917,0.81
2025-09-06,41.80891,-123.19389,8.03
2025-09-06,41.80912,-123.17516,3.77
2025-09-06,41.81074,-123.18178,18.94
2025-09-06,41.81151,-123.16536,3.77
2025-09-06,41.81207,-123.18724,18.94
2025-09-06,41.81316,-123.17212,3.77
2025-09-06,41.81323,-123.19201,13.61
2025-09-06,41.81475,-123.17862,18.94
2025-09-06,41.81614,-123.18436,18.94
2025-09-06,41.8172,-123.16906,7.24
2025-09-06,41.81872,-123.1753,7.96
2025-09-06,36.91394,-118.99009,0.75
2025-09-06,36.91702,-118.97759,2.48
2025-09-06,36.91836,-118.98215,2.48
2025-09-06,36.92311,-118.97538,2.48
2025-09-06,36.92447,-118.98,2.48
2025-09-06,36.93616,-119.08853,0.68
2025-09-06,36.9404,-119.12576,3.88
2025-09-06,36.94232,-119.08667,0.68
2025-09-06,36.94355,-119.09087,3.51
2025-09-06,36.94478,-119.09505,3.51
2025-09-06,36.94603,-119.0993,4.47
2025-09-06,36.94698,-119.12533,4.36
2025-09-06,36.9473,-119.10364,4.47
2025-09-06,36.94803,-119.12894,4.36
2025-09-06,36.94862,-119.10812,5.72
2025-09-06,36.94921,-119.06441,0.34
2025-09-06,36.94983,-119.11226,5.72
2025-09-06,36.9506,-118.98292,12.64
2025-09-06,36.95095,-119.11608,12.01
2025-09-06,36.95134,-118.97967,1.9
2025-09-06,36.95202,-119.11971,12.01
2025-09-06,36.95212,-118.98801,6.41
2025-09-06,36.95301,-118.98539,4.92
2025-09-06,36.95308,-119.10048,2.61
2025-09-06,36.95314,-119.12351,4.36
2025-09-06,36.95335,-118.99214,6.41
2025-09-06,36.9543,-118.98981,4.92
2025-09-06,36.95431,-119.12752,4.36
2025-09-06,36.9544,-119.10497,20.03
2025-09-06,36.95446,-118.99586,5.45
2025-09-06,36.95497,-118.97493,12.64
2025-09-06,36.95539,-118.99352,7.15
2025-09-06,36.95547,-119.13148,8.41
2025-09-06,36.9556,-119.10912,20.03
2025-09-06,36.95564,-118.9713,11.91
2025-09-06,36.95657,-118.98029,12.64
2025-09-06,36.95675,-119.11299,23.78
2025-09-06,36.9572,-118.97669,11.91
2025-09-06,36.95799,-118.98508,6.41
2025-09-06,36.95866,-118.98165,9.43
2025-09-06,36.95922,-118.9892,6.41
2025-09-06,36.95996,-118.98613,9.43
2025-09-06,36.96027,-118.99271,5.45
2025-09-06,36.96078,-118.97179,4.21
2025-09-06,36.9611,-118.99001,8.56
2025-09-06,36.9622,-118.97654,4.21
2025-09-06,36.963,-118.97345,11.91
2025-09-06,36.96359,-118.98121,3.18
2025-09-06,36.96433,-119.07409,1.9
2025-09-06,36.96437,-118.97816,9.43
2025-09-06,36.96475,-119.07171,1.65
2025-09-06,36.965,-118.98594,3.18
2025-09-06,36.96561,-119.07841,0.93
2025-09-06,36.96604,-119.07611,1.59
2025-09-06,36.9696,-119.06536,1.0
2025-09-06,36.97392,-119.06116,0.75
2025-09-06,36.97533,-119.06591,1.17
2025-09-06,36.97569,-119.06322,1.0
2025-09-06,36.9828,-119.06846,1.17
2025-09-06,36.98453,-119.0706,0.56
2025-09-06,36.98555,-119.0551,1.08
2025-09-06,36.98569,-119.05154,0.96
2025-09-06,36.9898,-119.02408,1.53
2025-09-06,36.9899,-119.01978,0.98
2025-09-06,36.99081,-119.05016,1.08
2025-09-06,36.99099,-119.04668,1.45
2025-09-06,36.99174,-119.02614,0.58
2025-09-06,36.9933,-119.03591,1.94
2025-09-06,36.99348,-119.03213,0.58
2025-09-06,36.99479,-119.04092,2.09
2025-09-06,36.99508,-119.03767,1.45
2025-09-06,36.99538,-119.08487,2.31
2025-09-06,36.99622,-119.04577,2.09
2025-09-06,36.99653,-119.04267,1.45
2025-09-06,36.99732,-119.07215,1.93
2025-09-06,36.99863,-119.07656,6.82
2025-09-06,36.99883,-119.07368,5.39
2025-09-06,36.99984,-119.08066,6.82
2025-09-06,37.0001,-119.07805,5.39
2025-09-06,37.00096,-119.0844,14.39
2025-09-06,37.00127,-119.08212,15.24
2025-09-06,37.00242,-119.08603,15.24
2025-09-06,37.00418,-119.07264,7.94
2025-09-06,37.00428,-119.0694,5.39
2025-09-06,37.00566,-119.07764,7.94
2025-09-06,37.00581,-119.07465,5.39
2025-09-06,37.00714,-119.08266,12.79
2025-09-06,37.00731,-119.07984,15.24
2025-09-06,37.00882,-119.08831,12.79
2025-09-06,37.0089,-119.08536,15.24
2025-09-06,37.01176,-119.07561,7.94
2025-09-06,37.01355,-119.08166,12.79
2025-09-06,34.60618,-117.33477,3.0
2025-09-06,35.16707,-119.43814,1.22
2025-09-06,35.1688,-119.44409,1.22
2025-09-06,35.16941,-119.44103,2.31
2025-09-06,35.94001,-120.32406,1.44
2025-09-06,35.94135,-120.32881,3.85
2025-09-06,35.94537,-120.32024,0.82
2025-09-06,35.94568,-120.34411,1.54
2025-09-06,35.94664,-120.32471,1.66
2025-09-06,35.94711,-120.34915,1.22
2025-09-06,35.9485,-120.35406,1.22
2025-09-06,35.94943,-120.31178,0.82
2025-09-06,35.95404,-120.28236,1.39
2025-09-06,36.42395,-119.87164,1.03
2025-09-06,36.42443,-119.87115,1.43
2025-09-06,33.71033,-117.31391,15.23
2025-09-06,33.71438,-117.31502,17.91
2025-09-06,33.71528,-117.31062,17.91
2025-09-06,35.944,-120.32855,22.03
2025-09-06,35.94441,-120.32816,19.45
2025-09-06,35.95177,-120.29586,41.33
2025-09-06,35.95274,-120.2912,125.52
2025-09-06,35.95295,-120.29068,24.04
2025-09-06,35.95402,-120.28575,9.58
2025-09-06,35.9542,-120.28518,24.04
2025-09-06,35.95535,-120.28005,9.58
2025-09-06,35.95549,-120.27946,31.92
2025-09-06,35.95583,-120.29866,16.79
2025-09-06,35.95607,-120.29817,41.33
2025-09-06,35.95654,-120.27496,37.68
2025-09-06,35.95665,-120.27441,31.92
2025-09-06,35.95707,-120.2934,16.79
2025-09-06,35.95729,-120.29284,24.04
2025-09-06,35.95767,-120.27013,37.68
2025-09-06,35.95775,-120.26956,25.08
2025-09-06,35.95838,-120.28774,14.33
2025-09-06,35.95858,-120.28716,24.04
2025-09-06,35.96276,-120.28966,14.33
2025-09-06,36.91868,-118.97951,5.71
2025-09-06,36.91986,-118.97417,4.89
2025-09-06,36.92501,-118.97065,4.89
2025-09-06,36.93991,-119.08363,10.89
2025-09-06,36.93992,-118.98264,3.68
2025-09-06,36.94032,-119.12235,6.8
2025-09-06,36.94221,-119.07307,46.51
2025-09-06,36.94453,-119.12335,6.8
2025-09-06,36.94674,-119.09277,12.72
2025-09-06,36.94716,-119.13158,19.66
2025-09-06,36.94794,-119.08719,12.78
2025-09-06,36.94839,-119.10547,5.7
2025-09-06,36.94855,-119.12515,34.69
2025-09-06,36.94952,-119.10027,12.72
2025-09-06,36.95129,-119.13293,19.66
2025-09-06,36.95222,-118.98654,57.13
2025-09-06,36.95238,-119.10742,51.02
2025-09-06,36.95262,-119.12678,34.69
2025-09-06,36.95351,-119.10223,22.94
2025-09-06,36.95433,-118.9768,8.52
2025-09-06,36.95511,-119.11523,51.02
2025-09-06,36.95534,-118.97215,8.52
2025-09-06,36.95659,-119.12884,44.37
2025-09-06,36.9573,-118.98329,57.13
2025-09-06,36.95774,-119.12353,44.37
2025-09-06,36.95833,-118.97856,8.52
2025-09-06,36.95894,-119.11797,6.69
2025-09-06,36.95937,-118.97377,8.52
2025-09-06,36.96003,-118.9909,14.36
2025-09-06,36.96121,-118.9855,14.36
2025-09-06,36.96337,-118.9755,10.09
2025-09-06,36.96803,-118.99449,4.94
2025-09-06,36.96815,-119.07518,5.49
2025-09-06,36.97195,-119.01689,4.97
2025-09-06,36.9822,-119.01001,7.07
2025-09-06,36.98269,-119.06895,13.65
2025-09-06,36.98631,-119.01128,7.07
2025-09-06,36.98855,-119.02124,18.62
2025-09-06,36.98948,-119.01694,9.54
2025-09-06,36.98977,-119.05644,6.39
2025-09-06,36.99271,-119.04271,10.54
2025-09-06,36.99472,-119.03337,11.76
2025-09-06,36.99691,-119.08543,15.64
2025-09-06,36.99759,-119.08149,9.84
2025-09-06,36.99774,-119.03973,11.76
2025-09-06,36.99819,-119.07965,24.57
2025-09-06,36.99852,-119.03828,6.34
2025-09-06,36.99875,-119.07607,9.84
2025-09-06,36.99933,-119.07449,24.57
2025-09-06,36.99978,-119.07121,6.78
2025-09-06,37.00037,-119.06976,8.01
2025-09-06,37.00209,-119.08192,24.57
2025-09-06,37.00326,-119.07661,24.57
2025-09-06,37.00613,-119.08356,15.79
2025-09-06,37.00732,-119.07819,15.79
2025-09-06,37.00842,-119.07317,9.58
2025-09-06,37.00929,-119.08923,15.92
2025-09-06,37.01039,-119.08424,15.79
2025-09-06,37.01146,-119.07936,15.79
2025-09-06,37.31081,-118.98009,2.99
2025-09-06,41.59053,-123.58502,7.72
2025-09-06,41.7561,-123.18749,9.35
2025-09-06,41.76025,-123.1907,24.58
2025-09-06,41.78003,-123.21064,3.9
2025-09-06,41.78205,-123.20235,3.9
2025-09-06,41.78603,-123.20631,10.99
2025-09-06,41.78801,-123.19814,5.1
2025-09-06,41.79187,-123.20255,5.1
2025-09-06,41.79368,-123.19514,5.1
2025-09-06,41.79768,-123.19897,23.11
2025-09-06,41.79917,-123.19282,11.6
2025-09-06,41.80317,-123.19667,11.6
2025-09-06,41.80471,-123.19032,11.6
2025-09-06,41.81149,-123.16242,4.01
2025-09-06,41.81303,-123.18966,15.38
2025-09-06,41.81337,-123.17496,13.73
2025-09-06,41.81456,-123.1835,23.44
2025-09-06,41.81492,-123.18886,41.08
2025-09-06,41.81587,-123.17822,23.44
2025-09-06,41.81634,-123.18302,41.08
2025-09-06,41.8171,-123.19309,15.38
2025-09-06,41.81713,-123.17313,14.59
2025-09-06,41.81763,-123.17767,13.73
2025-09-06,41.81843,-123.16793,14.59
2025-09-06,41.81863,-123.18693,23.44
2025-09-06,41.8189,-123.17246,13.73
2025-09-06,41.8202,-123.16712,20.9
2025-09-06,41.82273,-123.17043,14.59
2025-09-06,41.8245,-123.16968,12.95
2025-09-06,41.82694,-123.17331,5.38
2025-09-06,35.94724,-120.29526,27.52
2025-09-06,35.94757,-120.27455,39.62
2025-09-06,35.94779,-120.26111,57.16
2025-09-06,35.95435,-120.2998,27.52
2025-09-06,35.95452,-120.28986,27.52
2025-09-06,35.95481,-120.27151,39.62
2025-09-06,35.96158,-120.29755,22.61
2025-09-06,35.96172,-120.28881,22.61
2025-09-06,35.96208,-120.26762,55.38
2025-09-06,35.96896,-120.28648,22.61
2025-09-06,41.5569,-123.59823,9.61
2025-09-06,41.56934,-123.60647,7.16
2025-09-06,41.56948,-123.60003,7.16
2025-09-06,41.75896,-123.19379,37.23
2025-09-06,41.75907,-123.18895,37.23
2025-09-06,41.75912,-123.19559,30.25
2025-09-06,41.7592,-123.1908,34.3
2025-09-06,41.7593,-123.18488,34.3
2025-09-06,41.77179,-123.20766,19.75
2025-09-06,41.77187,-123.20288,19.75
2025-09-06,41.77824,-123.20614,6.6
2025-09-06,41.78462,-123.20974,6.6
2025-09-06,41.78469,-123.20525,6.6
2025-09-06,41.79109,-123.20757,14.93
2025-09-06,41.79118,-123.20317,14.93
2025-09-06,41.79126,-123.19865,48.03
2025-09-06,41.79136,-123.19343,48.03
2025-09-06,41.79765,-123.20116,14.93
2025-09-06,41.79776,-123.19559,48.03
2025-09-06,41.80416,-123.19764,7.32
2025-09-06,41.81065,-123.19538,7.32
2025-09-06,41.81074,-123.19077,10.74
2025-09-06,41.81084,-123.1852,10.74
2025-09-06,41.81101,-123.17661,14.91
2025-09-06,41.81723,-123.18864,31.11
2025-09-06,41.81736,-123.18148,31.11
2025-09-06,41.81755,-123.17241,74.54
2025-09-06,41.81787,-123.18971,15.08
2025-09-06,41.81797,-123.18266,39.76
2025-09-06,41.8181,-123.17407,39.76
2025-09-07,40.82213,-114.2555,1.61
2025-09-07,35.94417,-120.27907,1.83
2025-09-07,35.94429,-120.28589,1.72
2025-09-07,35.94441,-120.29317,1.72
2025-09-07,35.94704,-120.27299,1.59
2025-09-07,35.94718,-120.279,2.33
2025-09-07,35.94734,-120.2863,2.33
2025-09-07,35.94751,-120.29404,3.34
2025-09-07,35.95074,-120.25288,1.88
2025-09-07,35.95089,-120.26114,2.27
2025-09-07,35.951,-120.26762,2.27
2025-09-07,35.95111,-120.27377,1.83
2025-09-07,35.95123,-120.28049,1.83
2025-09-07,35.95138,-120.28891,1.72
2025-09-07,35.95151,-120.29662,1.72
2025-09-07,35.95363,-120.25327,4.21
2025-09-07,35.95381,-120.26115,4.21
2025-09-07,35.95396,-120.2678,2.7
2025-09-07,35.95411,-120.27419,2.7
2025-09-07,35.95428,-120.2815,2.53
2025-09-07,35.95448,-120.29034,2.53
2025-09-07,35.95465,-120.29795,2.5
2025-09-07,35.95781,-120.25484,3.2
2025-09-07,35.95794,-120.26232,3.99
2025-09-07,35.95807,-120.269,3.99
2025-09-07,35.95818,-120.27519,2.54
2025-09-07,35.95846,-120.2912,2.07
2025-09-07,35.96072,-120.25566,4.21
2025-09-07,35.96089,-120.26303,4.21
2025-09-07,35.96104,-120.26965,2.7
2025-09-07,35.96118,-120.27564,2.7
2025-09-07,35.96488,-120.25689,3.2
2025-09-07,35.96501,-120.26379,3.99
2025-09-07,35.96513,-120.27042,3.99
2025-09-07,35.96524,-120.2766,2.54
2025-09-07,35.96699,-120.37558,3.96
2025-09-07,35.96811,-120.27059,1.06
2025-09-07,35.96827,-120.27732,1.06
2025-09-07,35.97052,-120.37547,4.82
2025-09-07,35.97071,-120.38345,4.82
2025-09-07,35.97409,-120.37692,5.44
2025-09-07,35.97423,-120.38515,6.62
2025-09-07,35.97786,-120.38692,4.82
2025-09-07,36.79118,-120.24026,0.84
2025-09-07,36.90157,-118.82043,2.48
2025-09-07,36.91935,-118.98157,1.25
2025-09-07,36.9257,-118.97115,1.46
2025-09-07,36.92598,-118.98116,1.46
2025-09-07,36.94187,-119.07255,2.05
2025-09-07,36.94212,-119.08178,2.05
2025-09-07,36.94337,-119.12728,36.11
2025-09-07,36.94375,-119.14104,36.11
2025-09-07,36.94394,-119.148,40.15
2025-09-07,36.94849,-119.07066,2.05
2025-09-07,36.94881,-119.082,2.05
2025-09-07,36.9492,-119.09612,8.86
2025-09-07,36.9495,-119.10656,8.86
2025-09-07,36.94977,-118.99916,3.34
2025-09-07,36.94991,-119.1216,36.11
2025-09-07,36.95064,-119.14774,40.15
2025-09-07,36.95079,-119.15327,40.15
2025-09-07,36.95092,-119.15791,2.45
2025-09-07,36.95104,-119.16228,2.45
2025-09-07,36.95188,-119.08936,9.45
2025-09-07,36.95214,-119.10119,9.45
2025-09-07,36.95238,-119.11205,45.1
2025-09-07,36.95253,-118.9802,3.12
